jefe_hogar,genero,edad,estudiante,estado_civli,telefono_propio,smart_phone,desde_cuando_smart,mas_un_SIM,tipo_contrato,n_recarga_mensual,gasto_mensual_tel,empresa,porque_empresa,piensa_cambiarse,investigo_competencia,es_facil_cambiarse,paga_mas_esperado,nse,pobreza,empleo,ingreso_mensual,dist
1.0,1.0,45.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,2.0,24.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,1093.75,190308
2.0,2.0,41.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,2.0,24.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,0.0,190308
1.0,1.0,38.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,2.0,5.0,4.0,22.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,781.5,190308
2.0,2.0,36.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,4.0,22.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,0.0,190308
1.0,1.0,68.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,2.0,24.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,291.6666666666667,190308
1.0,1.0,45.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,912.5,190308
2.0,2.0,41.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,24.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,190308
1.0,1.0,50.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,24.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1085.4166666666667,190308
2.0,2.0,46.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,2.0,5.0,4.0,21.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,190308
2.0,2.0,17.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,190308
2.0,2.0,21.0,2.0,6.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,4.0,21.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,651.25,190308
1.0,1.0,40.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,4.0,24.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,651.25,190308
2.0,2.0,38.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,190308
1.0,1.0,55.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,4.0,15.0,2.0,21.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,868.3333333333334,190308
2.0,2.0,23.0,2.0,6.0,1.0,2.0,2.0,2.0,Prepago,2.0,5.0,4.0,21.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1064.5833333333333,190308
2.0,2.0,56.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,4.0,1.0,5.0,2.0,2.0,29.166666666666668,190308
1.0,1.0,37.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,4.0,21.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,600.0,190308
2.0,1.0,27.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,1.0,21.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,781.5,190308
1.0,1.0,45.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,868.3333333333334,190308
2.0,2.0,35.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,4.0,21.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,0.0,190308
2.0,2.0,36.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,2.0,5.0,4.0,24.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,190308
1.0,1.0,37.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,22.0,2.0,4.0,5.0,2.0,5.0,2.0,1.0,1570.8333333333333,190308
2.0,2.0,35.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,434.1666666666667,190308
1.0,1.0,55.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,4.0,24.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1066.6666666666667,190308
2.0,1.0,18.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,760.4166666666666,190308
1.0,1.0,38.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,21.0,2.0,5.0,5.0,2.0,5.0,1.0,1.0,1135.4166666666667,190308
2.0,2.0,35.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,22.0,2.0,5.0,4.0,2.0,5.0,1.0,1.0,651.25,190308
1.0,1.0,71.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,637.5,190308
2.0,2.0,35.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,19.9,2.0,22.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,2500.0,200101
1.0,1.0,47.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,50.0,3.0,23.0,1.0,6.0,6.0,1.0,3.0,3.0,1.0,1700.0,200101
2.0,2.0,40.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,3.0,23.0,1.0,7.0,6.0,2.0,3.0,3.0,1.0,1700.0,200101
2.0,2.0,32.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.9,2.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,2.0,69.0,2.0,3.0,1.0,1.0,1.0,2.0,Pospago,0.0,42.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1000.0,200101
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,1.0,49.0,1.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,45.0,2.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1500.0,200101
2.0,2.0,38.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,55.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2500.0,200101
1.0,1.0,47.0,1.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,45.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,200101
2.0,2.0,47.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,19.9,1.0,23.0,2.0,1.0,7.0,1.0,3.0,3.0,1.0,2000.0,200101
2.0,1.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,22.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,1.0,54.0,1.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,85.0,1.0,23.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,6500.0,200101
2.0,2.0,50.0,1.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,75.9,2.0,24.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,9000.0,200101
2.0,1.0,18.0,1.0,6.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,1.0,23.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,200101
1.0,1.0,40.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,7.0,2.0,3.0,3.0,1.0,1000.0,200101
2.0,2.0,46.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,3.0,15.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,200101
2.0,1.0,20.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,1.0,23.0,2.0,1.0,7.0,1.0,3.0,3.0,1.0,1500.0,200101
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,1.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,1.0,35.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,1.0,22.0,2.0,1.0,7.0,2.0,4.0,3.0,1.0,1500.0,200101
1.0,1.0,60.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,56.0,1.0,23.0,2.0,1.0,7.0,2.0,3.0,2.0,1.0,1520.8333333333333,200101
2.0,2.0,54.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,1.0,23.0,2.0,1.0,7.0,2.0,3.0,2.0,2.0,0.0,200101
1.0,1.0,50.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,2.0,23.0,2.0,1.0,7.0,2.0,3.0,3.0,1.0,3500.0,200101
2.0,2.0,40.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,19.9,2.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,1.0,22.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,15.0,2.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,2.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,1.0,53.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,2.0,23.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1200.0,200101
2.0,2.0,56.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,2.0,23.0,2.0,1.0,7.0,2.0,4.0,3.0,2.0,0.0,200101
2.0,2.0,32.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,40.0,1.0,24.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,800.0,200101
2.0,2.0,68.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,3.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,200101
2.0,2.0,53.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,2.0,24.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,74.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,2.0,15.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,61.0,2.0,1.0,1.0,2.0,1.0,2.0,Prepago,3.0,20.0,4.0,23.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,200101
2.0,2.0,42.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,4.0,35.0,1.0,24.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,22.0,2.0,6.0,1.0,2.0,1.0,2.0,Prepago,4.0,25.0,1.0,22.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,200101
2.0,2.0,37.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,50.0,2.0,24.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,62.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,3.0,15.0,1.0,23.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,29.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,2.0,10.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,200101
2.0,1.0,38.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,45.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1200.0,200101
1.0,1.0,66.0,2.0,3.0,1.0,1.0,1.0,2.0,Prepago,1.0,20.0,2.0,23.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,200101
2.0,2.0,39.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1500.0,200101
2.0,1.0,41.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,900.0,200101
2.0,2.0,20.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,35.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,200101
1.0,1.0,75.0,2.0,6.0,1.0,2.0,2.0,2.0,Prepago,2.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,500.0,200101
1.0,1.0,66.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,75.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1000.0,200101
2.0,2.0,60.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,40.0,1.0,23.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,1.0,27.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,1.0,23.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,1.0,22.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,40.0,1.0,23.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,1.0,54.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,23.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,500.0,200101
2.0,2.0,54.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,1.0,23.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,200101
2.0,2.0,30.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,500.0,200101
2.0,1.0,28.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,1.0,23.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,200101
2.0,1.0,26.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,1.0,23.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2000.0,200101
1.0,1.0,76.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,550.0,200101
2.0,2.0,73.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,1.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,35.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,1.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,40.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,2.0,66.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,23.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,200101
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,36.0,1.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,200101
2.0,2.0,72.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,2.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,608.3333333333334,200101
2.0,2.0,70.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,2.0,23.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1368.75,200101
2.0,1.0,48.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,912.5,200101
2.0,1.0,35.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,200101
2.0,1.0,34.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,200101
2.0,1.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,35.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,0.0,200101
2.0,1.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,0.0,200101
1.0,2.0,44.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,200101
2.0,2.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,64.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1200.0,200101
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,40.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,0.0,200101
1.0,1.0,62.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,45.0,1.0,23.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,200101
2.0,2.0,59.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,4.0,35.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,200101
2.0,2.0,38.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,2.0,30.0,2.0,23.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,608.3333333333334,200101
2.0,1.0,34.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,200101
2.0,2.0,33.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,200101
1.0,1.0,60.0,2.0,2.0,1.0,1.0,2.0,2.0,Control,1.0,45.0,1.0,23.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1050.0,200101
2.0,2.0,56.0,2.0,2.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,200101
2.0,1.0,24.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,1.0,23.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,200101
1.0,1.0,65.0,2.0,2.0,1.0,1.0,2.0,2.0,Control,1.0,29.0,2.0,23.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1050.0,200101
2.0,2.0,65.0,2.0,2.0,1.0,1.0,2.0,2.0,Control,1.0,29.0,2.0,23.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,200101
1.0,1.0,59.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,29.0,1.0,23.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1200.0,200101
2.0,2.0,37.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,35.0,1.0,23.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2000.0,200101
2.0,1.0,33.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,700.0,200101
1.0,2.0,50.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,1.0,23.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,912.5,200101
2.0,2.0,52.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,35.0,1.0,22.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1200.0,200101
2.0,2.0,41.0,2.0,1.0,1.0,1.0,2.0,2.0,Control,1.0,50.0,3.0,21.0,2.0,1.0,6.0,2.0,3.0,2.0,2.0,0.0,200101
1.0,2.0,41.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,2.0,24.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,200101
1.0,2.0,40.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,4.0,24.0,2.0,5.0,6.0,2.0,5.0,2.0,2.0,0.0,200101
1.0,2.0,46.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,50.0,3.0,21.0,2.0,5.0,5.0,2.0,5.0,3.0,1.0,1302.5,200101
1.0,2.0,51.0,2.0,5.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,1.0,24.0,2.0,5.0,5.0,2.0,4.0,3.0,1.0,1566.6666666666667,200101
1.0,1.0,48.0,1.0,4.0,1.0,1.0,2.0,2.0,Prepago,5.0,40.0,4.0,21.0,2.0,2.0,6.0,2.0,3.0,3.0,1.0,650.0,200101
2.0,1.0,48.0,2.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,60.0,2.0,24.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1200.0,200101
1.0,1.0,37.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,70.0,2.0,21.0,2.0,6.0,6.0,2.0,3.0,3.0,1.0,1900.0,200101
2.0,2.0,62.0,2.0,2.0,1.0,1.0,2.0,2.0,Pospago,0.0,70.0,2.0,22.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0,700.0,200101
2.0,2.0,59.0,2.0,2.0,1.0,2.0,2.0,2.0,Prepago,4.0,40.0,1.0,24.0,2.0,5.0,5.0,2.0,4.0,3.0,2.0,0.0,200101
1.0,2.0,58.0,2.0,4.0,1.0,2.0,1.0,2.0,Prepago,4.0,30.0,2.0,23.0,2.0,5.0,6.0,2.0,4.0,3.0,1.0,912.5,200101
1.0,2.0,60.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,30.0,2.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1050.0,200104
2.0,1.0,32.0,1.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,30.0,1.0,22.0,2.0,7.0,7.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,2.0,50.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,50.0,1.0,22.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,600.0,200104
2.0,1.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,1.0,0.0,4.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,43.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,4.0,22.0,2.0,2.0,7.0,2.0,4.0,3.0,1.0,1825.0,200104
2.0,2.0,41.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,4.0,22.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,230.25,200104
1.0,1.0,23.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,4.0,23.0,2.0,3.0,5.0,2.0,3.0,3.0,2.0,1050.0,200104
2.0,1.0,20.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,25.0,4.0,23.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,53.0,2.0,1.0,1.0,2.0,2.0,2.0,Prepago,3.0,10.0,2.0,22.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1520.8333333333333,200104
2.0,2.0,49.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,3.0,23.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,2.0,25.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,3.0,22.0,2.0,7.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
2.0,1.0,19.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,30.0,2.0,22.0,2.0,5.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,2.0,49.0,2.0,2.0,1.0,1.0,1.0,1.0,Prepago,4.0,20.0,1.0,22.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,751.25,200104
2.0,2.0,21.0,2.0,6.0,1.0,1.0,2.0,1.0,Prepago,4.0,20.0,1.0,22.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,2.0,25.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,25.0,1.0,22.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,2700.0,200104
1.0,2.0,42.0,2.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,33.0,1.0,22.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1520.8333333333333,200104
2.0,2.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,200104
1.0,1.0,51.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,30.0,1.0,23.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,1500.0,200104
1.0,1.0,53.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,85.0,2.0,22.0,1.0,7.0,4.0,2.0,3.0,3.0,1.0,4562.5,200104
2.0,2.0,52.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,40.0,1.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,200104
1.0,1.0,52.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,30.0,3.0,22.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,1520.8333333333333,200104
2.0,2.0,44.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,15.0,4.0,22.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,200104
2.0,2.0,21.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,30.0,3.0,23.0,2.0,6.0,3.0,2.0,5.0,3.0,1.0,912.5,200104
1.0,1.0,61.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,30.0,2.0,22.0,1.0,5.0,7.0,2.0,3.0,3.0,1.0,1250.0,200104
2.0,2.0,55.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,30.0,4.0,22.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,200104
